CustomerID,FirstName,LastName,Gender,Age,Email,Phone,City,Country,Occupation,AnnualIncome,MembershipType,CustomerStatus,PreferredPaymentMethod,TotalOrders,TotalSpent,JoinDate,LastPurchaseDate
CUST03199,Courtney,Ryan,Male,26,allenkeith@choi-roberts.org,001-672-705-5183x4580,Laurenshire,Mozambique,Technical author,23156,Gold,Pending,Cash,84,17573.67,2026-02-15,2028-08-12
CUST03200,Mark,Brown,Female,40,sandovalnancy@english-may.com,956.911.1603,West Jesseview,Austria,Oncologist,22483,Gold,Pending,Cash,73,16649.86,2026-04-23,2027-12-12
CUST03201,Stacey,Wilson,Female,41,ernest17@garza.org,069.977.4587x02951,Tapiamouth,Philippines,Race relations officer,131840,Gold,Active,Card,15,3719.07,2025-01-30,2025-05-12
CUST03202,Anthony,Dixon,Female,32,haletyler@hotmail.com,927-804-8062x8313,East Austinfurt,Vanuatu,"Teacher, English as a foreign language",95400,Gold,Inactive,Mobile Banking,23,18550.51,2022-11-27,2024-08-24
CUST03203,James,Johnson,Male,50,shane33@wood.org,315.584.2711x289,North Amanda,Saint Lucia,Proofreader,142964,Silver,Pending,Bank Transfer,31,10850.33,2022-02-17,2024-04-10
CUST03204,Nicole,Morgan,Male,19,kflores@gmail.com,768-430-1923,Rhondaborough,France,Fitness centre manager,92164,Silver,Pending,Card,87,12615.03,2022-03-18,2022-09-30
CUST03205,Mark,Farley,Female,59,maddoxmichelle@murphy.com,831-488-2212,East Henryview,Tuvalu,Marketing executive,69827,Gold,Inactive,Cash,88,5417.45,2021-06-06,2023-03-12
CUST03206,Amber,Douglas,Female,21,ashley58@lane.biz,0849091592,Sanchezview,Zambia,Personal assistant,62445,Platinum,Pending,Mobile Banking,25,5909.28,2025-02-01,2026-05-05
CUST03207,Angela,Morales,Female,56,chelseybell@gmail.com,(277)253-8303x90971,Shelbytown,Solomon Islands,"Engineer, manufacturing systems",74869,Silver,Pending,Bank Transfer,94,8647.52,2025-06-11,2026-09-01
CUST03208,Mary,Jordan,Male,37,michele50@gmail.com,+1-754-394-8938x700,West Dennisfort,Marshall Islands,Psychiatrist,48577,Gold,Pending,Mobile Banking,77,5204.71,2023-11-12,2024-04-18
CUST03209,Rachel,Sullivan,Male,33,wobrien@hotmail.com,001-559-841-0966x91320,Joneston,Thailand,Charity fundraiser,52713,Platinum,Inactive,Bank Transfer,64,7797.52,2021-09-12,2021-12-04
CUST03210,Jeffery,Perez,Male,67,brewerjacob@hotmail.com,(167)300-5996x0077,Weberbury,Bolivia,Personnel officer,107028,Gold,Inactive,Mobile Banking,79,15967.76,2025-09-28,2027-11-27
CUST03211,Sandra,Baker,Female,64,williamstiffany@smith.biz,(419)325-2168,Rebeccaview,Germany,Naval architect,112475,Silver,Active,Mobile Banking,99,9795.59,2023-03-15,2023-12-26
CUST03212,Jeffrey,Sanders,Female,19,walldonald@mccarty-santiago.biz,549.922.7058,Port Caseyhaven,Paraguay,Commercial/residential surveyor,27341,Platinum,Pending,Cash,60,14064.21,2025-11-18,2026-04-17
CUST03213,Pedro,Delacruz,Male,48,bfowler@vazquez.com,198-634-0587,Davidmouth,Mongolia,"Therapist, music",62786,Platinum,Pending,Cash,48,14695.53,2024-10-24,2025-12-25
CUST03214,Anthony,Walker,Female,27,owensjustin@hotmail.com,295.784.5134x476,New Lindseyview,Brazil,"Scientist, research (life sciences)",101257,Gold,Active,Card,3,7266.59,2024-08-18,2026-04-17
CUST03215,Anthony,Johnson,Female,43,mcguirewilliam@morris.biz,001-593-287-3298x178,North Erica,Mayotte,Equities trader,51720,Gold,Pending,Bank Transfer,34,548.19,2022-08-17,2024-05-20
CUST03216,Erik,Hernandez,Female,58,matthew15@baldwin.com,001-776-405-5829x0967,Lake Loriland,Solomon Islands,Lobbyist,53265,Silver,Inactive,Mobile Banking,51,7523.78,2023-06-21,2023-09-24
CUST03217,Robert,Adams,Female,39,johnny40@patterson.com,978-748-2959x8464,Harveyshire,San Marino,Mental health nurse,48724,Silver,Active,Mobile Banking,82,14757.74,2024-07-30,2024-08-05
CUST03218,Michael,Andrade,Male,53,rtorres@rios.net,104.127.9136x492,Port Josephview,Tuvalu,"Surveyor, insurance",51246,Gold,Inactive,Bank Transfer,20,12376.16,2025-07-16,2027-05-04
CUST03219,Alan,Mitchell,Male,23,loganfelicia@johnson.com,+1-250-603-5463x549,Lambbury,Kiribati,"Doctor, hospital",135461,Platinum,Active,Mobile Banking,43,14546.49,2024-07-25,2026-12-22
CUST03220,Patrick,Johnson,Male,28,alejandrolopez@mcclain-harris.com,1495705782,North Nicholas,Fiji,"Conservation officer, historic buildings",93544,Gold,Pending,Mobile Banking,52,11579.9,2025-02-16,2026-08-21
CUST03221,Katherine,Duncan,Female,42,ldominguez@hotmail.com,052.825.6599x9927,South Joseshire,Serbia,Chief Strategy Officer,128642,Platinum,Pending,Bank Transfer,20,9589.81,2021-06-22,2022-03-25
CUST03222,Jacqueline,White,Male,38,asheppard@gmail.com,013.478.7973,Lake Biancashire,Norway,Youth worker,129944,Gold,Active,Cash,46,12388.28,2025-06-21,2026-05-31
CUST03223,Joshua,Brown,Male,59,nathan38@gmail.com,6051824507,Lake Shannonburgh,United States Minor Outlying Islands,"Pharmacist, community",38531,Silver,Active,Mobile Banking,19,10407.63,2024-08-14,2026-05-10
CUST03224,Charles,Bush,Male,51,reginald16@rasmussen.com,001-499-292-0571,Williamstad,Grenada,Ergonomist,140404,Gold,Inactive,Mobile Banking,8,18428.92,2022-12-25,2023-05-19
CUST03225,Madeline,Bauer,Female,49,hillcatherine@cox-brown.com,(283)282-6490,New Michelebury,Belize,"Development worker, international aid",128134,Gold,Active,Mobile Banking,69,15276.47,2026-04-27,2026-10-14
CUST03226,Christopher,Phillips,Male,22,jared15@price-raymond.com,+1-164-289-3181x5169,Edwardsport,Somalia,Health service manager,140470,Silver,Inactive,Cash,65,8476.4,2023-08-01,2024-03-24
CUST03227,George,Palmer,Female,32,mary87@hotmail.com,7405304952,Smithport,Monaco,Environmental education officer,92392,Platinum,Active,Cash,23,8509.94,2021-10-19,2024-06-11
CUST03228,Cheyenne,Huerta,Male,48,maria99@brown.com,+1-419-314-9047,Smithburgh,Algeria,Outdoor activities/education manager,67666,Silver,Active,Bank Transfer,18,11712.14,2022-11-19,2023-06-14
CUST03229,Jeremy,Mcgee,Female,33,arnoldcory@frank-stevens.com,2626585874,Keithburgh,Central African Republic,"Engineer, technical sales",35807,Gold,Inactive,Mobile Banking,20,19707.03,2026-01-22,2026-09-03
CUST03230,Justin,Gonzales,Female,18,ecochran@gmail.com,001-869-558-4593x65659,Lucasside,Afghanistan,Early years teacher,68058,Gold,Pending,Card,64,8587.84,2026-01-29,2026-09-01
CUST03231,Katherine,Tucker,Male,66,driley@yahoo.com,9658979339,East Amystad,Norfolk Island,"Psychotherapist, dance movement",88218,Silver,Active,Bank Transfer,6,7227.27,2025-07-19,2027-02-09
CUST03232,Tammy,Smith,Female,63,williamrobinson@jackson.org,188-619-4474x24969,New Connie,Uruguay,"Scientist, biomedical",119780,Platinum,Active,Card,32,12504.54,2022-10-22,2024-02-02
CUST03233,Steven,Harvey,Female,45,schmidtlarry@sanchez.net,(304)612-8690,Jordanchester,Dominica,"Surveyor, quantity",129153,Silver,Pending,Mobile Banking,49,19066.58,2024-09-21,2025-08-12
CUST03234,Jennifer,Adkins,Female,55,johnsonkristine@sandoval-johnson.com,589.760.7456,Butlerville,Maldives,Dietitian,28521,Gold,Inactive,Bank Transfer,67,4612.52,2021-08-04,2022-01-27
CUST03235,Brian,Wolfe,Female,54,charles62@yahoo.com,260-030-5445x804,Matthewport,Uzbekistan,Patent attorney,116834,Platinum,Inactive,Bank Transfer,5,18981.6,2025-02-01,2027-02-09
CUST03236,Ashley,Lynch,Male,27,michelleedwards@hess.com,(983)953-1437,West Seth,Greenland,Air traffic controller,42882,Gold,Inactive,Bank Transfer,62,548.92,2024-12-11,2026-02-27
CUST03237,Kristina,Anderson,Male,24,williamssydney@gmail.com,(901)497-2621x1545,Taraberg,Nauru,Ecologist,78754,Platinum,Active,Card,76,4076.27,2022-01-06,2023-06-02
CUST03238,Ryan,Mann,Male,32,jacqueline65@woodard-robinson.com,733.671.7193,Sheilaville,Isle of Man,"Exhibitions officer, museum/gallery",46213,Silver,Active,Cash,84,683.3,2023-05-13,2025-07-17
CUST03239,Alyssa,Guerra,Female,56,brenda85@sellers.com,+1-715-796-7148,Harpermouth,Peru,Academic librarian,57899,Silver,Active,Cash,16,7694.95,2022-10-29,2025-04-22
CUST03240,Kerry,Brown,Male,62,robertsoncarolyn@hotmail.com,(118)843-0505,Annview,Niger,"Engineer, production",78068,Platinum,Active,Mobile Banking,75,8851.14,2023-02-01,2024-04-19
CUST03241,Christopher,Finley,Female,63,gsanders@barnes.org,5380654325,Lauraton,Cote d'Ivoire,"Engineer, broadcasting (operations)",106168,Platinum,Inactive,Bank Transfer,84,5078.66,2025-06-18,2026-11-12
CUST03242,Tonya,Torres,Female,60,robert22@valdez.net,(877)602-0690x682,Edwinfort,Hong Kong,Architect,94093,Gold,Inactive,Bank Transfer,97,15199.84,2023-05-24,2025-04-07
CUST03243,Denise,Lewis,Male,40,timothybell@poole.com,904.147.3589x0617,East Wendy,Tunisia,Phytotherapist,30418,Gold,Inactive,Card,35,14994.44,2022-08-20,2025-02-07
CUST03244,Jessica,James,Male,22,ewatkins@ross.com,001-773-826-8845x69722,North Lisa,Swaziland,"Librarian, public",78297,Silver,Inactive,Bank Transfer,46,5420.63,2026-05-09,2027-08-19
CUST03245,Heidi,Perry,Female,23,kathleen93@keith-stevens.biz,001-357-783-2237x61297,New Samuel,Sudan,Outdoor activities/education manager,48186,Gold,Inactive,Cash,8,5207.01,2024-10-30,2026-09-23
CUST03246,David,Kim,Male,66,kfisher@wilson-thompson.net,001-482-448-9484x66486,Brandontown,Slovenia,"Production assistant, television",27128,Silver,Pending,Cash,16,19389.93,2024-09-11,2025-03-18
CUST03247,Matthew,Shea,Female,49,mhughes@freeman.com,958-828-3569,Port Jeffreybury,United States Virgin Islands,"Lighting technician, broadcasting/film/video",71286,Silver,Active,Mobile Banking,34,3295.03,2025-01-07,2026-02-23
CUST03248,Pamela,Daniel,Male,59,salazarmichael@gmail.com,(168)605-8275,West Adam,Zambia,Production engineer,125847,Silver,Pending,Cash,41,9256.59,2023-11-24,2025-12-22
CUST03249,Vernon,Hicks,Female,70,crystalcaldwell@gmail.com,+1-593-061-7239,New Amandaton,Congo,Advertising copywriter,127293,Silver,Pending,Bank Transfer,57,8981.88,2025-02-12,2027-03-13
CUST03250,Christopher,Murillo,Female,45,juliegonzalez@jones.net,7493653650,North Jacob,Brazil,Patent attorney,99692,Platinum,Active,Cash,7,8862.06,2024-02-03,2025-10-25
CUST03251,Thomas,Haley,Male,26,imaynard@hotmail.com,+1-745-891-9163,West Laurie,Vietnam,"Engineer, site",37427,Silver,Inactive,Mobile Banking,57,4587.07,2021-10-05,2023-10-12
CUST03252,Kristopher,Moore,Female,67,knoxronald@yahoo.com,+1-044-732-4386,Jennifershire,Greece,Materials engineer,66784,Platinum,Active,Card,16,11110.95,2025-01-04,2027-04-04
CUST03253,Allison,Ramirez,Male,35,wdennis@hotmail.com,8751528535,Anthonyberg,Turkmenistan,Agricultural engineer,145933,Gold,Pending,Card,55,16440.69,2024-03-11,2024-04-09
CUST03254,Shannon,Christian,Female,63,kmyers@gmail.com,850-864-8809x926,Brittanyfort,Slovakia (Slovak Republic),Corporate treasurer,55307,Silver,Active,Cash,65,7510.62,2022-12-24,2023-09-15
CUST03255,Lawrence,Huff,Female,43,smithjoseph@gmail.com,+1-473-350-3831x877,Molinaberg,Maldives,"Scientist, audiological",135866,Silver,Inactive,Cash,12,15160.66,2025-07-16,2025-09-11
CUST03256,Shawn,Smith,Male,40,christinashepard@hotmail.com,5913631045,New Samuelview,Malawi,Trade union research officer,90630,Gold,Pending,Cash,63,6663.03,2026-03-07,2027-05-26
CUST03257,Ruth,Morris,Female,44,danasnyder@gmail.com,+1-199-284-7938x1248,Port Theresaland,Chad,Probation officer,52995,Platinum,Active,Bank Transfer,80,4778.92,2024-10-18,2024-11-03
CUST03258,Yolanda,Warren,Male,61,greenkatherine@gmail.com,+1-947-640-4391x2860,Brianchester,Liberia,Production engineer,117113,Platinum,Active,Bank Transfer,57,1454.97,2025-08-06,2025-10-31
CUST03259,Holly,Roy,Female,69,anita78@martin-barber.com,828-131-6853,East Allison,Kuwait,Museum education officer,28197,Platinum,Active,Bank Transfer,36,11020.53,2023-02-04,2023-07-01
CUST03260,Sarah,Luna,Female,37,pburton@gmail.com,(676)913-4308,New Julie,Belgium,Economist,122153,Silver,Inactive,Cash,73,4047.93,2025-07-02,2027-02-08
CUST03261,Joshua,Copeland,Male,59,fhuerta@rogers.biz,+1-664-292-7325,Ricardofort,Libyan Arab Jamahiriya,"Surveyor, hydrographic",112043,Silver,Inactive,Bank Transfer,6,140.44,2024-06-19,2026-04-29
CUST03262,Kristin,Kelley,Female,53,hendersonnathaniel@walton.org,026.738.4098x9467,Nelsonhaven,Spain,Exhibition designer,110269,Gold,Active,Mobile Banking,33,12815.0,2022-12-30,2023-11-07
CUST03263,Christopher,Miles,Male,28,scott62@gmail.com,+1-870-810-6949x18697,Jaimeside,Algeria,Interpreter,119086,Gold,Pending,Card,94,7102.63,2022-04-18,2023-10-07
CUST03264,Omar,Wright,Female,57,friedmandebbie@hotmail.com,269.714.8397,Brianmouth,Cayman Islands,Communications engineer,107899,Silver,Active,Mobile Banking,96,4838.37,2024-01-22,2026-01-12
CUST03265,Brittney,Valencia,Male,58,michaelwilcox@gmail.com,010.744.3732,Karenmouth,Saint Barthelemy,Orthoptist,41608,Gold,Pending,Card,29,9161.39,2025-05-24,2025-09-14
CUST03266,Zachary,Santiago,Male,53,sanfordsamuel@thomas-smith.biz,079.824.7428x63876,North Gabriel,United States Minor Outlying Islands,Podiatrist,72820,Platinum,Pending,Cash,33,2088.7,2024-12-27,2027-07-04
CUST03267,Ashley,Park,Female,47,jeremiah71@chandler.com,(488)453-2865x310,Toddland,Ireland,Geophysical data processor,57533,Silver,Active,Card,49,18067.37,2021-05-23,2022-07-04
CUST03268,Charles,White,Male,30,dalton93@gmail.com,+1-855-374-9100,Stephanieside,British Virgin Islands,Microbiologist,70162,Silver,Pending,Card,43,7896.92,2026-05-04,2028-03-16
CUST03269,Michael,Gibson,Female,24,nathan62@gmail.com,762.568.8344x2983,Andersonbury,Switzerland,Oceanographer,102048,Gold,Pending,Card,77,18645.75,2025-09-14,2027-12-01
CUST03270,Mike,Miller,Male,50,zacharyhood@gmail.com,338.508.1055x748,Flemingfort,Iceland,Market researcher,101775,Silver,Inactive,Mobile Banking,11,4147.57,2021-10-07,2024-04-17
CUST03271,Teresa,Mcdowell,Female,44,cohenmary@yahoo.com,212-288-8132x519,Lake Melissa,Tuvalu,Research scientist (maths),132825,Gold,Active,Mobile Banking,40,2511.85,2024-07-31,2026-10-29
CUST03272,Evan,Watts,Male,68,wmartinez@hotmail.com,(030)507-3677,Jacksonfurt,El Salvador,Video editor,104626,Gold,Inactive,Cash,34,4558.68,2025-03-29,2027-01-10
CUST03273,Susan,Gray,Female,62,melissa27@hotmail.com,+1-247-471-2868x2709,Davidmouth,Kazakhstan,Seismic interpreter,80896,Gold,Active,Cash,23,7106.36,2022-07-25,2023-03-28
CUST03274,Richard,Johnson,Male,34,philipcarpenter@stephens.org,109.577.5657,West William,Turkey,Marine scientist,37208,Platinum,Pending,Bank Transfer,84,8886.87,2021-10-06,2023-11-29
CUST03275,Jason,Williams,Female,51,johnsonfernando@hotmail.com,790.970.1595,New Margaretberg,Congo,Recycling officer,141908,Platinum,Pending,Card,61,14130.05,2022-01-15,2022-08-13
CUST03276,Patricia,Wilson,Male,30,kathryn41@gmail.com,001-058-167-8060x1558,West Brianfort,Belize,"Lighting technician, broadcasting/film/video",146908,Silver,Inactive,Mobile Banking,39,16739.48,2023-01-26,2025-03-27
CUST03277,Christine,Townsend,Female,63,victoria28@ramos.com,517.602.6130,Jonathanville,Korea,Animal nutritionist,42277,Platinum,Pending,Cash,84,8737.86,2025-03-06,2026-05-30
CUST03278,Robert,Duran,Female,22,gpace@schneider.com,209.824.2416x94010,New Kristenberg,Mali,Archaeologist,75730,Platinum,Pending,Cash,29,11145.76,2026-04-03,2028-11-19
CUST03279,Stephanie,Stark,Female,53,vasquezhector@gmail.com,027.283.4798x082,South Jeremyberg,Fiji,Advice worker,110379,Platinum,Pending,Bank Transfer,91,16706.56,2021-07-31,2021-09-04
CUST03280,Stephanie,Miller,Male,61,millermichael@shaffer.org,001-249-079-0984,Riveraside,Turkey,Astronomer,52814,Platinum,Inactive,Bank Transfer,48,13232.75,2025-08-15,2027-07-27
CUST03281,Daniel,Morgan,Female,35,erik76@ramos-moore.info,716-068-6603x31791,East Kennethland,Mozambique,Manufacturing systems engineer,80169,Silver,Pending,Bank Transfer,5,18695.44,2024-06-04,2026-03-12
CUST03282,Justin,Ellison,Male,52,boonejames@hotmail.com,(012)079-5393,Ashleyhaven,Nicaragua,Electrical engineer,28909,Platinum,Active,Cash,37,15618.4,2022-04-22,2022-10-15
CUST03283,Brandy,Young,Male,23,henryjonathan@moss.info,359.624.2572x7393,Rogerschester,France,Probation officer,33782,Platinum,Inactive,Cash,1,16667.23,2023-07-19,2025-01-16
CUST03284,Rebekah,Gordon,Female,51,vincent00@gmail.com,074.936.1829x2726,Port Davidmouth,Tokelau,Neurosurgeon,118915,Gold,Pending,Bank Transfer,86,10188.24,2022-04-26,2024-11-04
CUST03285,Antonio,Taylor,Male,61,jeremyrobinson@yahoo.com,+1-676-970-6268,Brownfort,South Georgia and the South Sandwich Islands,Site engineer,95454,Platinum,Pending,Bank Transfer,34,9057.01,2023-09-03,2026-03-28
CUST03286,Brandon,Morris,Male,60,david24@gmail.com,682-197-0874x365,Port Allen,New Caledonia,"Pilot, airline",59225,Silver,Inactive,Cash,79,16177.13,2022-06-26,2022-12-17
CUST03287,Penny,Weaver,Male,24,mitchellkyle@frey.com,001-026-163-7093,North Jennifer,Guinea,Market researcher,75185,Silver,Inactive,Mobile Banking,10,13472.44,2024-12-03,2026-10-19
CUST03288,Jacob,Bush,Female,38,scott21@miller.com,(601)155-6192x0176,Port Crystalville,Poland,Operations geologist,136647,Silver,Active,Cash,22,15770.55,2022-11-29,2023-07-20
CUST03289,Tyler,Norris,Male,46,wardtina@tucker-moody.com,4799002228,Lake Maria,Korea,"Programme researcher, broadcasting/film/video",83292,Silver,Active,Cash,68,4373.23,2021-12-17,2023-03-12
CUST03290,Jordan,Patton,Female,59,christysanchez@carlson.com,001-634-528-1736x341,North Lawrencechester,Iran,"Clinical scientist, histocompatibility and immunogenetics",107694,Silver,Active,Bank Transfer,80,8225.1,2022-05-07,2024-03-14
CUST03291,Jessica,Villarreal,Female,60,vhowe@gonzales.com,(566)164-3317x300,New Maria,Guernsey,Animal technologist,71605,Silver,Pending,Cash,13,10085.01,2022-04-20,2023-03-23
CUST03292,Kristi,Norris,Female,57,castilloann@yahoo.com,477-155-7362x2447,Saramouth,Bulgaria,Public relations officer,95627,Silver,Active,Bank Transfer,98,18554.55,2025-07-12,2025-07-21
CUST03293,Justin,Guerrero,Female,43,vwebb@yahoo.com,761-624-2048,South Sherrystad,Brazil,"Accountant, chartered certified",46138,Gold,Pending,Bank Transfer,42,171.05,2025-08-19,2026-05-18
CUST03294,Pamela,Turner,Male,30,munozmary@brown-charles.com,159.353.7551x5895,Kylieton,Cuba,Musician,75775,Gold,Pending,Mobile Banking,7,13071.43,2022-03-30,2023-09-06
CUST03295,Emily,Howell,Female,63,fmiller@yahoo.com,+1-945-296-1013x8961,Dorothyfurt,Grenada,Geographical information systems officer,28098,Platinum,Active,Mobile Banking,48,3787.24,2025-08-10,2026-09-16
CUST03296,Lisa,Fernandez,Female,20,bross@yahoo.com,+1-354-598-0100x93612,Amandafurt,Solomon Islands,Lobbyist,139035,Platinum,Pending,Mobile Banking,44,19134.43,2026-04-26,2027-04-08
CUST03297,Angela,Davis,Male,26,gjohnson@yahoo.com,001-142-003-4739x18097,Lake Patricia,Panama,"Accountant, chartered",86457,Gold,Active,Mobile Banking,19,12182.45,2026-05-10,2027-01-18
CUST03298,Gregory,Anderson,Male,18,wsmith@rivera-tran.net,(998)704-2571,West Raymond,British Virgin Islands,Phytotherapist,121556,Silver,Active,Mobile Banking,50,14176.5,2025-11-14,2026-06-26
CUST03299,Donna,Clarke,Female,39,russellangela@gmail.com,241-403-0793,West Brandi,Hong Kong,Sport and exercise psychologist,109796,Platinum,Pending,Mobile Banking,80,245.11,2024-06-25,2026-07-18
CUST03300,Emily,Durham,Male,32,taylorstephanie@yahoo.com,333.066.7899x6045,Port Joshuamouth,Somalia,"Development worker, community",118977,Gold,Pending,Bank Transfer,40,6668.16,2026-03-11,2026-06-01
CUST03301,Henry,Meyer,Female,66,leegrant@gmail.com,(060)528-3144x7034,Lake Samantha,Saint Lucia,Biomedical engineer,131311,Platinum,Active,Card,43,2373.12,2023-08-03,2024-05-24
CUST03302,Joshua,Ramirez,Female,35,briansmith@gmail.com,614-467-4670x292,South Michaelview,Bouvet Island (Bouvetoya),Careers information officer,73717,Gold,Inactive,Card,26,11698.22,2025-08-25,2026-05-07
CUST03303,Antonio,Dorsey,Female,30,torresamanda@johnson-bolton.org,001-494-6871x89428,West Amyside,Zimbabwe,Industrial/product designer,140067,Gold,Active,Card,93,4745.67,2025-04-22,2027-02-20
CUST03304,Christina,Perry,Female,30,andrewweaver@yahoo.com,704-221-8767x6461,New Damon,Burkina Faso,"Education officer, community",138177,Silver,Pending,Mobile Banking,35,8207.67,2026-03-22,2027-02-14
CUST03305,Candice,Smith,Female,54,caseycollins@gmail.com,001-726-296-6225,South Amyborough,Egypt,Banker,139314,Silver,Active,Bank Transfer,27,8224.1,2024-11-11,2027-01-13
CUST03306,Brandon,Dominguez,Male,32,dsmith@hotmail.com,965-462-3718,New Dianaburgh,Zambia,Equality and diversity officer,31885,Gold,Inactive,Card,56,8302.14,2023-11-29,2025-03-28
CUST03307,Tyler,Young,Male,20,kimcastro@gmail.com,652.377.6519x54662,Coryborough,Jordan,Seismic interpreter,24448,Platinum,Active,Mobile Banking,59,4426.44,2025-02-01,2027-02-11
CUST03308,Nicole,Smith,Female,54,lynnshields@gmail.com,8144301747,New Xavier,Finland,Electrical engineer,58300,Gold,Inactive,Card,48,2149.95,2023-09-12,2025-04-13
